GMDN,EMDN,score
30096,C010103,0.9720782041549684
30099,K0199,0.763941764831543
30100,M050101,0.8164542615413666
30101,M050101,0.8782210648059845
30104,M050101,0.8596852421760559
30107,M03030203,0.899255633354187
30114,H90020103,0.6925401091575623
30147,A019013,0.8543767631053925
30154,B030299,0.957051396369934
30197,M03030203,0.8423344194889069
30202,H900304,0.7351847887039185
30203,H900304,0.783179759979248
30204,H900304,0.8631729185581207
30205,A019013,0.8620225191116333
30208,A019013,0.9041946530342102
30209,B0399,0.9535952806472778
30210,C04020201,0.9241499900817872
30213,W02020502,0.8650722205638885
30214,C010103,0.9476792514324188
30215,C04020201,0.909685343503952
30218,W02079002,0.9442949593067168
30219,W02079002,0.9405955970287324
30222,B0399,0.710682213306427
30493,B0399,0.8541122674942017
30503,Z12139006,0.8455127775669098
30504,W02079002,0.9442026913166046
30505,C04020201,0.8543878495693207
30506,M03030203,0.8341822922229767
30512,V0905,0.9645615518093108
30516,L1710,0.9156758189201356
30517,U020104,0.859995037317276
30518,L1710,0.9215520620346068
30519,T01010201,0.9366501867771148
30520,L1711,0.9216813743114473
30521,W0204,0.8978181779384613
30522,L0902,0.9281899333000184
30523,L1711,0.9218117296695708
30524,H90020103,0.8633141219615936
30537,W0202059010,0.9283243417739868
30590,W02020502,0.9185211658477784
30591,W0202059009,0.8805917799472809
30592,L1910,0.9071910083293916
30593,M050101,0.8221463859081268
30595,W02020502,0.9123357832431792
30623,W020702,0.8701246678829193
30655,W02070102,0.8763847947120667
30658,K0107,0.7855604290962219
30666,U020301,0.8080369830131531
30670,C04020201,0.8434670269489288
30768,L1910,0.911289483308792
30798,L1910,0.9200966358184814
30825,U020103,0.9027770757675172
30829,V0905,0.9594365954399108
30854,W02069003,0.8759137690067291
30871,B0399,0.9838630557060242
30877,L0102,0.9599367082118988
30878,H900303,0.9148142635822296
30880,K0199,0.9637269377708436
30881,L0104080101,0.767130583524704
30882,M050101,0.7563798129558563
30894,H900303,0.8890067338943481
30895,R900901,0.6838340163230896
30908,H900304,0.8385894894599915
30910,H900303,0.7768133878707886
30926,M050101,0.654546856880188
30931,L01040502,0.742426723241806
30937,H900303,0.7896975576877594
30972,B0399,0.9759686291217804
30999,K0107,0.851551741361618
31014,B0399,0.9820742309093476
31020,A019013,0.8384469151496887
31038,B0399,0.9550033509731292
31041,A019013,0.850881814956665
31042,H010202020302,0.7175102233886719
31043,H010202020302,0.8140772879123688
31044,L26,0.9046216011047364
31045,A019013,0.728110283613205
31046,K0107,0.8524470627307892
31048,H900302,0.8708077073097229
31050,M050101,0.8796109855175018
31051,A019013,0.7090748250484467
31052,B0399,0.8910974860191345
31056,K0199,0.7340539991855621
31057,L0206,0.6341078877449036
31059,B0399,0.7339659631252289
31063,L0204,0.7497328519821167
31065,L26,0.8350825607776642
31066,H010202020302,0.6780769526958466
31067,L26,0.7026655375957489
31069,L26,0.8837839365005493
31072,H900303,0.7611729502677917
31073,B0399,0.903905987739563
31075,L26,0.7869382202625275
31076,C04020299,0.7637900710105896
31092,A019013,0.7705515325069427
31097,A019013,0.7587123513221741
31102,M03030203,0.7043896615505219
31104,M050101,0.931240290403366
31109,H90020103,0.6610763669013977
31112,C04020201,0.7885560095310211
31113,H900102,0.6524140238761902
31114,H900303,0.8115185797214508
31115,A019013,0.7333202064037323
31116,C04020201,0.702807754278183
31119,L26,0.7164076268672943
31122,C04020201,0.6640444397926331
31131,H010202020302,0.7278457581996918
31134,H900303,0.8129195868968964
31138,U020302,0.8100910782814026
31142,A019013,0.84269779920578
31144,H900304,0.7278488576412201
31158,A019013,0.720102071762085
31162,A019013,0.8351666927337646
31176,A019013,0.8453303575515747
31180,Z12139006,0.8354093134403229
31184,H900303,0.8924508094787598
31194,L26,0.7049198150634766
31197,A019003,0.8281713724136353
31209,K0107,0.6640016138553619
31219,L01040502,0.8578374981880188
31225,B0399,0.6909847557544708
31245,L0102,0.7950926721096039
31248,L03140104,0.8834882378578186
31253,H010202020302,0.717691570520401
31254,K0107,0.915181040763855
31264,L26,0.8826020658016205
31266,H900303,0.851647675037384
31268,L26,0.8545562326908112
31273,C04020201,0.8726413547992706
31278,K0107,0.8463380634784698
31283,L0102,0.9136830866336824
31286,M050101,0.8417267203330994
31306,L26,0.9396587014198304
31309,A019013,0.671473503112793
31311,A019013,0.8776862919330597
31315,C010103,0.8982762694358826
31318,H90020103,0.921318382024765
31319,A019013,0.8767210245132446
31321,H90020103,0.8113602995872498
31327,H010202020302,0.8326758146286011
31328,A019013,0.6955150067806244
31335,L01040502,0.8513071537017822
31336,A019013,0.8095576465129852
31339,M03030203,0.8790518045425415
31343,H900304,0.7182619571685791
31362,L26,0.8569338321685791
31400,H010202020302,0.914221853017807
31449,H900303,0.9374084770679474
31461,H900303,0.9186791181564332
31466,H900303,0.8494732975959778
31468,B030299,0.9365042448043824
31471,H900303,0.9134011566638948
31492,M03030203,0.8781903088092804
31523,C010103,0.9557456076145172
31646,W0202059010,0.942650943994522
31657,A019013,0.8594346344470978
31658,A019013,0.9423430860042572
31659,P030101030203,0.8958461880683899
31667,A019013,0.8869795203208923
31670,M03030203,0.6046184599399567
31683,C010103,0.8979361355304718
31684,M050101,0.9353565573692322
31691,A019013,0.7701693177223206
31698,L26,0.8790111839771271
31700,H900304,0.7166892886161804
31704,U020301,0.8927382826805115
31707,A0703,0.8989870548248291
31710,C04020201,0.7017590999603271
31711,C04020201,0.8153554499149323
31714,C04020299,0.7556368708610535
31715,B030299,0.8312179148197174
31718,C04020201,0.7285071015357971
31720,L26,0.8516716957092285
31723,A019013,0.9001495242118835
31724,C010103,0.8834201991558075
31729,L26,0.8983277678489685
31733,A019013,0.8830655217170715
31742,H900303,0.9013700187206268
31744,H900303,0.5442819595336914
31750,C04020201,0.6914949715137482
31754,K0107,0.6841907203197479
31757,C04020299,0.8773409724235535
31759,A019013,0.7961445152759552
31760,A010601,0.7493117451667786
31776,A019003,0.9219901859760284
31780,L0204,0.6040828824043274
31783,L0206,0.8171134889125824
31787,H900303,0.7784726619720459
31788,L26,0.8684293925762177
31793,L26,0.732923150062561
31797,K0107,0.8002894818782806
31799,V0905,0.9442386031150818
31801,L0102,0.8912762105464935
31806,L26,0.8514026403427124
31807,L0206,0.9230443239212036
31810,H90020103,0.7446256279945374
31813,L0206,0.7352802455425262
31814,M050101,0.917328715324402
31815,L0206,0.7269445657730103
31817,H900303,0.758709579706192
31822,L0206,0.6270317137241364
31823,H900102,0.7974509000778198
31828,R060203,0.8560907244682312
31833,L0204,0.9570072889328004
31836,L01040502,0.7827349901199341
31846,L26,0.942530632019043
31847,L01040502,0.6840117275714874
31848,L26,0.9034999012947084
31849,A019013,0.8325213193893433
31857,W02020502,0.9248769879341124
31863,L250301,0.9099463224411012
31868,L0102,0.7991041839122772
31872,A019013,0.8530848622322083
31875,K0199,0.925452470779419
31876,M050101,0.894635945558548
31878,L0204,0.9587665498256684
31885,H010202020302,0.8182950913906097
31904,L0204,0.7643735408782959
31908,L0206,0.6990937888622284
31919,M050101,0.817702442407608
31920,A010601,0.9196434319019318
31928,H90020103,0.7287258505821228
31934,A010601,0.865180104970932
31939,H90020103,0.7848406732082367
31940,P030101040203,0.5826113224029541
31965,H900303,0.9103519320487976
31975,C010103,0.9564481675624849
31978,H900303,0.8883753716945648
31987,L0206,0.7146475315093994
31989,H900303,0.7474215626716614
31994,L03140104,0.6756249070167542
32015,B0399,0.8654044270515442
32019,C04020201,0.609574943780899
32021,K0199,0.96789813041687
32022,C010103,0.8386221528053284
32031,B0399,0.9320794641971588
32033,H900303,0.6595680117607117
32035,C010103,0.980728566646576
32036,K0199,0.8571496307849884
32037,A019013,0.752477377653122
32043,C0104020299,0.957777738571167
32048,H900303,0.8490493297576904
32053,L26,0.9407357275485992
32072,H900303,0.7309251427650452
32079,F900402,0.7475324273109436
32083,B0399,0.884963870048523
32089,L0102,0.7740755975246429
32098,K0107,0.7087307870388031
32109,L26,0.8402121365070343
32110,M050101,0.884622722864151
32128,C04020201,0.8259872496128082
32130,A019013,0.7626495063304901
32142,M050101,0.8065697848796844
32144,M050101,0.867260068655014
32146,B0399,0.8713128864765167
32151,L26,0.8957955241203308
32153,L0102,0.744844526052475
32158,B0399,0.7443986237049103
32159,A019013,0.6767912805080414
32170,H010202020302,0.5919983685016632
32172,A019013,0.8089749217033386
32180,L0102,0.6977957189083099
32192,A019013,0.8344198167324066
32193,H900303,0.9002212882041931
32202,C010103,0.890547901391983
32207,H010202020302,0.6865717470645905
32241,L01040502,0.8590817749500275
32245,H010202020302,0.9030143320560456
32252,K0199,0.9440972805023192
32259,A019013,0.8286367952823639
32261,H900303,0.8730672001838684
32262,C04020201,0.8770693838596344
32264,C04020299,0.8763207197189331
32265,H010202020302,0.6791934669017792
32266,L0102,0.8186511397361755
32274,L0102,0.6893505156040192
32287,H010202020302,0.7345038056373596
32288,H900303,0.8564309477806091
32292,H90020103,0.6396394073963165
32297,H900303,0.7305148243904114
32302,H010202020302,0.6694675385951996
32307,M050101,0.7172876000404358
32312,H900303,0.761675089597702
32313,L010102,0.9378213584423064
32321,H900303,0.8008354306221008
32331,L26,0.9370293617248536
32337,B030103,0.8524935245513916
32338,L26,0.8897061049938202
32357,F900402,0.9123289585113524
32368,A019013,0.9151881337165833
32382,L0204,0.9135363101959229
32388,L0204,0.8159006834030151
32389,W02020502,0.9448448419570924
32390,L26,0.9046824872493744
32393,L0204,0.9045344293117524
32429,H900303,0.8428057134151459
32430,C04020201,0.8282767832279205
32435,L0102,0.8993840515613556
32444,K0199,0.8989622294902802
32446,L0102,0.8128072917461395
32449,C010103,0.9148531258106232
32462,H90020103,0.6494057774543762
32483,W0202059010,0.9171139895915984
32502,L26,0.8577845394611359
32517,L0102,0.89981409907341
32521,H900303,0.7069358825683594
32526,H90020103,0.7707195580005646
32531,L26,0.9299604594707488
32544,H900304,0.7138705849647522
32545,A019013,0.7959861755371094
32546,H010202020302,0.7351068258285522
32547,H900303,0.7473751306533813
32556,A019013,0.8473439812660217
32560,L26,0.8890687227249146
32563,L0102,0.8134984374046326
32568,H900303,0.6812265515327454
32572,A019013,0.830445408821106
32577,K0107,0.7994368970394135
32579,C04020299,0.8389601111412048
32581,A019013,0.8105218410491943
32584,B0399,0.7685343623161316
32591,B0399,0.9018953442573548
32592,K0199,0.8145633935928345
32594,B0399,0.81863734126091
32595,H900303,0.9338302612304688
32596,L26,0.7901521921157837
32598,B0399,0.8507389426231384
32600,M050101,0.915212094783783
32602,L26,0.8293657302856445
32604,K0107,0.8181593418121338
32608,M050101,0.7963093221187592
32616,H900303,0.913140505552292
32617,M050101,0.9123305380344392
32631,A019013,0.678562730550766
32634,A019013,0.8710438013076782
32637,C010103,0.9314577281475068
32638,C010103,0.9016165435314178
32640,A019013,0.7943360507488251
32652,H010202020302,0.7460918128490448
32655,A019013,0.8008008897304535
32659,A019013,0.8381253778934479
32673,L26,0.7006621360778809
32678,A019013,0.8768096268177032
32679,A019013,0.8919869065284729
32683,L26,0.8101118803024292
32684,C010103,0.9362499117851256
32685,K01020107,0.8813324570655823
32686,M03030203,0.6456415951251984
32687,A010601,0.8729880452156067
32692,M050101,0.9016134142875672
32693,A019013,0.7953006327152252
32696,L26,0.8338491022586823
32701,L26,0.6962309181690216
32702,L26,0.7720604240894318
32706,A010601,0.7731964588165283
32707,K0107,0.9053766131401062
32712,A019013,0.8169422745704651
32716,Y0999,0.745006263256073
32718,A019013,0.7364257574081421
32719,H900303,0.7946751415729523
32721,L01040502,0.7994073033332825
32727,L01040502,0.6886657476425171
32729,L0102,0.7854582369327545
32731,A019013,0.8978353440761566
32736,L01040502,0.8329793512821198
32751,L01040502,0.8983551263809204
32754,H010101020203,0.7215024828910828
32755,A010601,0.8274284601211548
32758,C04020299,0.8490837216377258
32761,H900303,0.7665125727653503
32764,L26,0.9031753540039062
32765,H010202020302,0.7930664420127869
32766,L0102,0.8966271281242371
32767,L26,0.9122152328491212
32772,L14010101,0.8560422360897064
32774,A019013,0.8026475608348846
32775,K0107,0.9214273989200592
32786,W0202059010,0.7406183779239655
32790,C010103,0.9297568798065186
32791,A019013,0.8382957875728607
32792,L26,0.6830529570579529
32812,L26,0.8857683837413788
32816,A019013,0.5934885144233704
32817,M050101,0.8209669291973114
32822,L26,0.8245446979999542
32831,L26,0.5816534608602524
32832,L26,0.6221894472837448
32841,L0606030101,0.9032184183597564
32845,L0104080101,0.9240706264972688
32847,A019013,0.8033207654953003
32848,C010103,0.8510208427906036
32850,L0102,0.7367354929447174
32853,C04020299,0.7944075465202332
32854,H900304,0.7062675058841705
32856,L0104110101,0.7909053564071655
32858,C04020201,0.8327723145484924
32859,B0399,0.8972191214561462
32862,B0399,0.8083766400814056
32864,C04020201,0.8490453362464905
32865,L0102,0.6823751032352448
32871,A019013,0.9099419713020324
32873,A019013,0.9423031210899352
32874,A019013,0.9017026126384736
32878,M050101,0.7172428667545319
32879,L0202,0.8722205460071564
32881,A019013,0.9116251468658448
32882,B0399,0.7447813749313354
32885,Q019008,0.8922074139118195
32886,A019013,0.7406425178050995
32916,Y0999,0.7502264976501465
32930,C04020299,0.9035976827144624
32937,A019013,0.8788132667541504
32948,H900303,0.8258088827133179
32965,L0206,0.9447390139102936
32973,H010202020302,0.7889510691165924
32981,K01020107,0.6418137848377228
32982,C010103,0.8825116753578186
32984,L0206,0.7552178502082825
32987,A019013,0.8383823335170746
32989,K0199,0.7594739198684692
32991,L0206,0.8103423714637756
32992,C04020299,0.8741523921489716
32994,L0206,0.6838250160217285
33000,A019013,0.8408214747905731
33015,H900303,0.8730952739715576
33031,B0399,0.8289307951927185
33056,L26,0.8130393028259277
33069,C04020201,0.8406318426132202
33089,H90020103,0.823319137096405
33109,L0104110101,0.8730376362800598
33115,B030299,0.8285304009914398
33136,L26,0.952780783176422
33152,L0102,0.7825570702552795
33173,C04020201,0.8043701648712158
33174,L26,0.8132681846618652
33175,L26,0.7311719357967377
33178,L26,0.8268978297710419
33181,M050101,0.7328670620918274
33187,A019013,0.835496187210083
33191,M050101,0.8953109085559845
33199,R060201,0.736021488904953
33202,B0399,0.8406251072883606
33204,H900303,0.8699520230293274
33205,L26,0.715411901473999
33208,L26,0.9243008196353912
33209,H900303,0.8202546536922455
33254,H900304,0.9020307660102844
33255,H90020103,0.7056289613246918
33307,C04020201,0.8747618198394775
33309,L0102,0.6825718283653259
33310,H900304,0.7723647952079773
33312,H90020103,0.7183021306991577
33317,V0905,0.7922003865242004
33324,M050101,0.8755792677402496
33344,W02020502,0.9346094727516174
33355,P030102090203,0.814341127872467
33358,L0102,0.7737133502960205
33365,M050101,0.6991025805473328
33369,A010506,0.6741012334823608
33370,C04020299,0.7398366332054138
33372,L0102,0.8300010859966278
33385,B0399,0.9109068810939788
33390,A019013,0.9215298295021056
33393,M050102,0.7604644000530243
33394,A019013,0.8642944693565369
33395,A019013,0.8843227326869965
33400,B0399,0.8837588429450989
33403,B030299,0.9446749091148376
33404,L26,0.9211199581623076
33405,L26,0.8469499349594116
33414,M050101,0.8444167375564575
33416,A019013,0.6848739087581635
33427,L0206,0.7986588776111603
33428,H900303,0.8067393004894257
33429,A010601,0.8309575915336609
33431,L0204,0.9253924190998076
33432,H900304,0.773402750492096
33433,A010601,0.912410318851471
33434,A010601,0.8728395998477936
33442,K0107,0.91819766163826
33449,A019013,0.9295078814029694
33450,A019013,0.6295498013496399
33452,H900303,0.8528383076190948
33466,H010202020302,0.8501225113868713
33468,L26,0.7437624931335449
33473,U020301,0.7851333618164062
33476,B030299,0.8940570950508118
33479,L26,0.757280707359314
33480,Q010301,0.7978369295597076
33500,L0708010503,0.8435086309909821
33511,L26,0.9079360365867616
33512,H900303,0.8875068724155426
33513,H010202020302,0.7232799828052521
33515,L26,0.7673046588897705
33519,H900303,0.8613731563091278
33520,H900303,0.7339483499526978
33522,H900303,0.755395770072937
33523,L26,0.6957977116107941
33531,Q01010103,0.6637078821659088
33536,C0104020299,0.908005565404892
33539,B0399,0.8407136797904968
33541,C04020299,0.7018324434757233
33542,B0399,0.8343101441860199
33543,C04020201,0.7939968705177307
33577,B0399,0.7583013474941254
33579,L26,0.7720257639884949
33580,C010103,0.8198962509632111
